Time 	as_src 	ip_dst 	ip_src 	port_dst 	port_src 
"November 5th 2015, 02:50:03.576"	"131,178"	REDACTED	103.12.161.217	0	0
"November 5th 2015, 02:50:03.576"	"21,228"	REDACTED	176.118.151.28	0	0
"November 5th 2015, 02:50:03.577"	"44,927"	REDACTED	91.203.80.114	0	0
"November 5th 2015, 02:50:03.578"	"15,311"	REDACTED	200.113.13.218	0	0
"November 5th 2015, 02:50:03.580"	"57,388"	REDACTED	130.0.25.209	0	0
"November 5th 2015, 02:50:03.581"	"197,185"	REDACTED	194.213.102.13	"40,101"	53
"November 5th 2015, 02:50:03.582"	"58,219"	REDACTED	46.151.64.13	0	0
"November 5th 2015, 02:50:03.582"	"201,725"	REDACTED	91.231.245.10	0	0
"November 5th 2015, 02:50:03.583"	"14,117"	REDACTED	181.226.156.126	"7,044"	53
"November 5th 2015, 02:50:03.584"	"4,788"	REDACTED	175.139.136.114	"20,719"	53
"November 5th 2015, 02:50:03.584"	"21,483"	REDACTED	79.104.192.27	0	0
"November 5th 2015, 02:50:03.585"	"15,311"	REDACTED	186.103.131.92	"51,824"	53
"November 5th 2015, 02:50:03.587"	"22,368"	REDACTED	181.174.60.178	"39,881"	53
"November 5th 2015, 02:50:03.587"	"35,125"	REDACTED	212.3.157.137	"18,641"	53
"November 5th 2015, 02:50:03.588"	"53,158"	REDACTED	179.108.83.26	"55,066"	53
"November 5th 2015, 02:50:03.590"	"52,955"	REDACTED	177.23.85.33	0	0
"November 5th 2015, 02:50:03.591"	"4,788"	REDACTED	1.9.244.122	"43,333"	53
"November 5th 2015, 02:50:03.592"	"22,368"	REDACTED	186.183.185.194	"39,281"	53
"November 5th 2015, 02:50:03.592"	"53,158"	REDACTED	179.108.83.129	"18,351"	53
"November 5th 2015, 02:50:03.593"	"131,178"	REDACTED	103.12.160.32	"6,360"	53
"November 5th 2015, 02:50:03.594"	"199,033"	REDACTED	212.33.216.102	"54,332"	53
"November 5th 2015, 02:50:03.595"	"38,256"	REDACTED	124.6.224.62	"54,296"	53
"November 5th 2015, 02:50:03.596"	"38,713"	REDACTED	113.203.249.50	"42,936"	53
"November 5th 2015, 02:50:03.597"	"2,828"	REDACTED	216.1.201.226	"8,501"	53
"November 5th 2015, 02:50:03.598"	"28,917"	REDACTED	93.191.14.72	0	0
"November 5th 2015, 02:50:03.598"	"22,368"	REDACTED	181.174.60.162	"33,530"	53
"November 5th 2015, 02:50:03.602"	"201,725"	REDACTED	176.97.253.243	"55,721"	53
"November 5th 2015, 02:50:03.603"	"62,432"	REDACTED	95.161.142.10	"38,314"	53
"November 5th 2015, 02:50:03.605"	"35,177"	REDACTED	62.183.115.254	"3,131"	53
"November 5th 2015, 02:50:03.605"	"15,311"	REDACTED	186.103.176.141	"21,473"	53
"November 5th 2015, 02:50:03.606"	"52,409"	REDACTED	190.120.191.10	"49,576"	53
"November 5th 2015, 02:50:03.607"	"21,228"	REDACTED	192.162.238.233	"3,850"	53
"November 5th 2015, 02:50:03.608"	"48,096"	REDACTED	5.200.46.128	"11,662"	53
"November 5th 2015, 02:50:03.637"	"53,163"	REDACTED	177.137.190.39	"40,622"	53
"November 5th 2015, 02:50:03.640"	"39,229"	REDACTED	88.147.150.67	"15,025"	53
"November 5th 2015, 02:50:03.641"	"15,311"	REDACTED	186.103.198.234	"54,214"	53
"November 5th 2015, 02:50:03.642"	"21,483"	REDACTED	79.104.221.238	"29,217"	53
"November 5th 2015, 02:50:03.643"	"17,974"	REDACTED	180.250.32.26	"58,490"	53
"November 5th 2015, 02:50:03.644"	"28,590"	REDACTED	201.54.11.187	"17,971"	53
"November 5th 2015, 02:50:03.645"	"51,034"	REDACTED	94.137.223.122	0	0
"November 5th 2015, 02:50:03.645"	"22,368"	REDACTED	186.183.184.114	"32,105"	53
"November 5th 2015, 02:50:03.646"	"22,368"	REDACTED	186.183.165.2	0	0
"November 5th 2015, 02:50:03.647"	"8,163"	REDACTED	190.1.137.118	"2,663"	53
"November 5th 2015, 02:50:03.648"	"39,543"	REDACTED	89.37.196.200	0	0
"November 5th 2015, 02:50:03.649"	"17,974"	REDACTED	36.74.75.106	"7,412"	53
"November 5th 2015, 02:50:03.650"	"263,655"	REDACTED	177.104.123.34	"49,915"	53
"November 5th 2015, 02:50:03.651"	"22,368"	REDACTED	186.183.184.74	"8,695"	53
"November 5th 2015, 02:50:03.651"	"22,368"	REDACTED	186.183.165.170	"13,399"	53
"November 5th 2015, 02:50:03.652"	"38,901"	REDACTED	113.130.126.214	0	0
"November 5th 2015, 02:50:03.653"	"131,178"	REDACTED	103.12.163.163	"10,865"	53
"November 5th 2015, 02:50:03.653"	"262,913"	REDACTED	201.159.23.173	0	0
"November 5th 2015, 02:50:03.655"	"20,807"	REDACTED	178.162.60.95	"63,192"	53
"November 5th 2015, 02:50:03.655"	"200,702"	REDACTED	92.38.126.149	"3,968"	53
"November 5th 2015, 02:50:03.656"	"15,311"	REDACTED	186.103.191.162	"19,791"	53
"November 5th 2015, 02:50:03.657"	"8,163"	REDACTED	190.182.127.134	0	0
"November 5th 2015, 02:50:03.657"	"17,222"	REDACTED	177.124.210.50	"28,526"	53
"November 5th 2015, 02:50:03.658"	"48,524"	REDACTED	94.190.61.41	0	0
"November 5th 2015, 02:50:03.659"	"43,668"	REDACTED	94.158.70.65	"22,779"	53
"November 5th 2015, 02:50:03.661"	"17,974"	REDACTED	180.250.154.155	"39,086"	53
"November 5th 2015, 02:50:03.662"	"55,077"	REDACTED	104.36.7.153	"51,573"	53
"November 5th 2015, 02:50:03.662"	"52,041"	REDACTED	176.96.187.64	"65,430"	53
"November 5th 2015, 02:50:03.669"	"4,788"	REDACTED	175.139.134.49	0	0
"November 5th 2015, 02:50:03.669"	"14,117"	REDACTED	190.217.246.16	0	0
"November 5th 2015, 02:50:03.669"	"16,143"	REDACTED	217.76.38.146	"65,244"	53
"November 5th 2015, 02:50:03.669"	"7,545"	REDACTED	220.240.68.211	"9,962"	53
"November 5th 2015, 02:50:03.669"	"17,974"	REDACTED	180.250.33.171	"53,536"	53
"November 5th 2015, 02:50:03.669"	"36,103"	REDACTED	63.78.117.219	"43,606"	53
"November 5th 2015, 02:50:03.669"	"22,368"	REDACTED	186.183.165.226	"37,745"	53
"November 5th 2015, 02:50:03.669"	"2,828"	REDACTED	64.55.111.214	"48,529"	53
"November 5th 2015, 02:50:03.669"	"2,828"	REDACTED	140.239.167.21	"50,431"	53
"November 5th 2015, 02:50:03.669"	"6,057"	REDACTED	167.57.102.75	0	0
"November 5th 2015, 02:50:03.670"	"55,558"	REDACTED	103.11.102.201	"13,814"	53
"November 5th 2015, 02:50:03.670"	"9,116"	REDACTED	84.94.42.17	"8,663"	53
"November 5th 2015, 02:50:03.670"	"45,769"	REDACTED	1.186.23.193	"58,625"	53
"November 5th 2015, 02:50:03.671"	"34,896"	REDACTED	85.15.69.214	"39,875"	53
"November 5th 2015, 02:50:03.671"	"47,211"	REDACTED	109.197.55.37	"43,016"	53
"November 5th 2015, 02:50:03.671"	"49,346"	REDACTED	193.169.32.146	0	0
"November 5th 2015, 02:50:03.672"	"263,853"	REDACTED	138.186.75.174	"4,260"	53
"November 5th 2015, 02:50:03.673"	"39,811"	REDACTED	213.87.96.49	"15,517"	53
"November 5th 2015, 02:50:03.673"	"29,013"	REDACTED	188.239.91.52	"28,999"	53
"November 5th 2015, 02:50:03.674"	"17,974"	REDACTED	36.76.111.88	"24,729"	53
"November 5th 2015, 02:50:03.675"	"15,311"	REDACTED	186.103.144.2	"12,158"	53
"November 5th 2015, 02:50:03.675"	"14,117"	REDACTED	181.226.175.110	"21,353"	53
"November 5th 2015, 02:50:03.676"	"57,388"	REDACTED	130.0.31.49	0	0
"November 5th 2015, 02:50:03.677"	"4,788"	REDACTED	175.136.218.119	0	0
"November 5th 2015, 02:50:03.677"	"131,178"	REDACTED	103.12.160.4	"24,785"	53
"November 5th 2015, 02:50:03.678"	"48,524"	REDACTED	94.190.10.60	"42,288"	53
"November 5th 2015, 02:50:03.679"	"31,549"	REDACTED	94.183.240.134	"3,975"	53
"November 5th 2015, 02:50:03.679"	"17,974"	REDACTED	180.250.186.106	"58,277"	53
"November 5th 2015, 02:50:03.680"	"18,403"	REDACTED	118.70.246.206	"46,685"	53
"November 5th 2015, 02:50:03.680"	"14,117"	REDACTED	190.121.16.51	"8,469"	53
"November 5th 2015, 02:50:03.681"	"40,317"	REDACTED	67.221.143.126	0	0
"November 5th 2015, 02:50:03.682"	"17,974"	REDACTED	36.78.50.99	"16,537"	53
"November 5th 2015, 02:50:03.682"	"17,222"	REDACTED	189.91.77.138	"51,485"	53
"November 5th 2015, 02:50:03.683"	"17,974"	REDACTED	180.250.60.26	0	0
"November 5th 2015, 02:50:03.684"	"4,788"	REDACTED	175.139.215.159	"27,013"	53
"November 5th 2015, 02:50:03.684"	"49,544"	REDACTED	109.200.193.138	"35,950"	53
"November 5th 2015, 02:50:03.685"	"19,332"	REDACTED	200.39.114.9	0	0
"November 5th 2015, 02:50:03.686"	"53,005"	REDACTED	177.66.246.14	"45,729"	53
"November 5th 2015, 02:50:03.686"	"17,483"	REDACTED	202.62.71.33	"33,765"	53
"November 5th 2015, 02:50:03.687"	"47,954"	REDACTED	94.103.236.173	0	0
"November 5th 2015, 02:50:03.688"	"28,624"	REDACTED	187.110.104.175	"59,757"	53
"November 5th 2015, 02:50:03.688"	"132,122"	REDACTED	103.247.31.57	0	0
"November 5th 2015, 02:50:03.689"	"23,947"	REDACTED	103.233.159.130	"11,056"	53
"November 5th 2015, 02:50:03.690"	"58,725"	REDACTED	103.12.117.213	0	0
"November 5th 2015, 02:50:03.690"	"55,077"	REDACTED	104.36.7.161	0	0
"November 5th 2015, 02:50:03.691"	"4,788"	REDACTED	175.139.214.253	"9,569"	53
"November 5th 2015, 02:50:03.692"	"131,178"	REDACTED	103.12.160.85	"12,636"	53
"November 5th 2015, 02:50:03.692"	"21,228"	REDACTED	192.162.233.164	"36,668"	53
"November 5th 2015, 02:50:03.693"	"52,041"	REDACTED	91.222.120.69	"60,465"	53
"November 5th 2015, 02:50:03.694"	"43,658"	REDACTED	94.232.211.25	0	0
"November 5th 2015, 02:50:03.694"	"35,154"	REDACTED	92.54.67.48	"31,600"	53
"November 5th 2015, 02:50:03.695"	"131,207"	REDACTED	103.14.250.243	0	0
"November 5th 2015, 02:50:03.696"	"8,926"	REDACTED	93.119.200.97	"13,101"	53
"November 5th 2015, 02:50:03.696"	"14,117"	REDACTED	200.126.103.82	"11,782"	53
"November 5th 2015, 02:50:03.697"	"263,925"	REDACTED	177.155.167.21	0	0
"November 5th 2015, 02:50:03.698"	"53,158"	REDACTED	179.108.83.68	"42,637"	53
"November 5th 2015, 02:50:03.698"	"17,974"	REDACTED	118.97.199.36	91	53
"November 5th 2015, 02:50:03.699"	"13,614"	REDACTED	66.205.195.74	0	0
"November 5th 2015, 02:50:03.700"	"57,388"	REDACTED	130.0.26.228	0	0
"November 5th 2015, 02:50:03.700"	"39,229"	REDACTED	79.126.79.137	"28,146"	53
"November 5th 2015, 02:50:03.701"	"4,788"	REDACTED	1.9.74.244	"38,750"	53
"November 5th 2015, 02:50:03.701"	"16,285"	REDACTED	37.209.236.235	"34,624"	53
"November 5th 2015, 02:50:03.702"	"44,927"	REDACTED	95.46.85.218	"32,073"	53
"November 5th 2015, 02:50:03.703"	"17,222"	REDACTED	187.102.168.9	0	0
"November 5th 2015, 02:50:03.704"	"34,896"	REDACTED	85.15.66.191	"64,243"	53
"November 5th 2015, 02:50:03.704"	"58,304"	REDACTED	176.119.244.228	"21,850"	53
"November 5th 2015, 02:50:03.705"	"24,186"	REDACTED	122.252.232.226	"46,052"	53
"November 5th 2015, 02:50:03.705"	"15,930"	REDACTED	89.18.141.9	"1,312"	53
"November 5th 2015, 02:50:03.706"	"35,226"	REDACTED	89.16.72.30	"33,805"	53
"November 5th 2015, 02:50:03.707"	"6,568"	REDACTED	200.87.135.214	"24,871"	53
"November 5th 2015, 02:50:03.707"	"14,117"	REDACTED	190.217.246.16	"18,664"	53
"November 5th 2015, 02:50:03.709"	"34,315"	REDACTED	151.237.225.189	"4,043"	53
"November 5th 2015, 02:50:03.710"	"131,178"	REDACTED	103.12.161.204	"62,800"	53
"November 5th 2015, 02:50:03.711"	"262,605"	REDACTED	177.128.44.90	0	0
"November 5th 2015, 02:50:03.711"	"22,368"	REDACTED	186.183.159.58	"28,430"	53
"November 5th 2015, 02:50:03.712"	"14,642"	REDACTED	174.127.198.26	"33,763"	53
"November 5th 2015, 02:50:03.712"	"38,527"	REDACTED	119.47.92.243	0	0
"November 5th 2015, 02:50:03.714"	"17,471"	REDACTED	203.83.166.169	"35,193"	53
"November 5th 2015, 02:50:03.714"	"200,702"	REDACTED	92.38.97.8	"62,068"	53
"November 5th 2015, 02:50:03.715"	"5,089"	REDACTED	86.17.3.235	"10,818"	53
"November 5th 2015, 02:50:03.716"	"35,154"	REDACTED	87.224.171.220	0	0
"November 5th 2015, 02:50:03.716"	"26,077"	REDACTED	107.178.2.35	"21,043"	53
"November 5th 2015, 02:50:03.717"	"35,226"	REDACTED	89.16.72.30	"36,764"	53
"November 5th 2015, 02:50:03.718"	"12,389"	REDACTED	87.103.174.132	0	0
"November 5th 2015, 02:50:03.718"	"34,168"	REDACTED	84.53.244.67	0	0
"November 5th 2015, 02:50:03.719"	"201,069"	REDACTED	93.171.26.30	"32,863"	53
"November 5th 2015, 02:50:03.720"	"9,498"	REDACTED	125.19.240.142	0	0
"November 5th 2015, 02:50:03.720"	"4,788"	REDACTED	1.9.110.1	0	0
"November 5th 2015, 02:50:03.721"	"35,104"	REDACTED	37.228.64.233	"38,988"	53
"November 5th 2015, 02:50:03.721"	"52,041"	REDACTED	176.96.191.189	0	0
"November 5th 2015, 02:50:03.722"	"4,788"	REDACTED	175.139.216.193	"10,366"	53
"November 5th 2015, 02:50:03.723"	"59,616"	REDACTED	91.246.1.33	0	0
"November 5th 2015, 02:50:03.723"	"36,103"	REDACTED	63.78.117.201	"8,086"	53
"November 5th 2015, 02:50:03.724"	"17,974"	REDACTED	180.250.217.242	"38,740"	53
"November 5th 2015, 02:50:03.725"	"51,034"	REDACTED	84.244.31.150	"34,858"	53
"November 5th 2015, 02:50:03.726"	"199,995"	REDACTED	185.76.69.74	0	0
"November 5th 2015, 02:50:03.727"	"17,974"	REDACTED	36.70.153.20	"56,150"	53
"November 5th 2015, 02:50:03.728"	"34,676"	REDACTED	89.221.224.19	"42,353"	53
"November 5th 2015, 02:50:03.729"	"31,549"	REDACTED	94.183.55.97	"62,957"	53
"November 5th 2015, 02:50:03.730"	"49,037"	REDACTED	95.174.99.167	0	0
"November 5th 2015, 02:50:03.731"	"4,760"	REDACTED	58.153.45.197	0	0
"November 5th 2015, 02:50:03.731"	"18,403"	REDACTED	118.69.67.243	0	0
"November 5th 2015, 02:50:03.732"	"263,853"	REDACTED	138.186.75.214	0	0
"November 5th 2015, 02:50:03.733"	"6,568"	REDACTED	200.87.127.74	"57,712"	53
"November 5th 2015, 02:50:03.733"	"8,749"	REDACTED	212.19.20.77	"36,986"	53
"November 5th 2015, 02:50:03.734"	"17,974"	REDACTED	180.241.52.114	"8,204"	53
"November 5th 2015, 02:50:03.735"	"27,364"	REDACTED	72.23.171.100	"50,057"	53
"November 5th 2015, 02:50:03.736"	"22,368"	REDACTED	186.183.159.138	"18,887"	53
"November 5th 2015, 02:50:03.736"	"28,032"	REDACTED	191.97.48.26	0	0
"November 5th 2015, 02:50:03.741"	"17,974"	REDACTED	180.253.62.52	"21,689"	53
"November 5th 2015, 02:50:03.741"	"28,032"	REDACTED	191.97.48.194	"29,868"	53
"November 5th 2015, 02:50:03.742"	"28,032"	REDACTED	191.97.50.26	"43,825"	53
"November 5th 2015, 02:50:03.743"	"31,549"	REDACTED	94.182.192.10	"14,577"	53
"November 5th 2015, 02:50:03.743"	"35,125"	REDACTED	212.3.154.222	"9,467"	53
"November 5th 2015, 02:50:03.744"	"39,613"	REDACTED	89.184.9.182	"62,494"	53
"November 5th 2015, 02:50:03.745"	"32,107"	REDACTED	24.113.187.164	"16,135"	53
"November 5th 2015, 02:50:03.745"	"201,725"	REDACTED	91.231.244.3	0	0
"November 5th 2015, 02:50:03.747"	"19,754"	REDACTED	198.98.87.89	"27,949"	53
"November 5th 2015, 02:50:03.748"	"33,817"	REDACTED	91.195.74.36	"28,624"	53
"November 5th 2015, 02:50:03.749"	"22,368"	REDACTED	186.183.159.178	"53,983"	53
"November 5th 2015, 02:50:03.749"	"131,178"	REDACTED	103.12.160.59	"59,970"	53
"November 5th 2015, 02:50:03.750"	"7,438"	REDACTED	201.166.152.114	"28,305"	53
"November 5th 2015, 02:50:03.751"	"24,881"	REDACTED	46.162.19.109	"1,264"	53
"November 5th 2015, 02:50:03.751"	"17,974"	REDACTED	36.78.50.99	"36,150"	53
"November 5th 2015, 02:50:03.752"	"393,894"	REDACTED	192.139.192.34	954	53
"November 5th 2015, 02:50:03.753"	"23,947"	REDACTED	103.233.157.162	"58,998"	53
"November 5th 2015, 02:50:03.754"	"8,749"	REDACTED	46.183.134.55	"38,155"	53
"November 5th 2015, 02:50:03.755"	"20,115"	REDACTED	24.241.58.151	"41,814"	53
"November 5th 2015, 02:50:03.755"	"21,228"	REDACTED	192.162.233.164	0	0
"November 5th 2015, 02:50:03.756"	"8,163"	REDACTED	190.1.137.90	"47,717"	53
"November 5th 2015, 02:50:03.757"	"31,556"	REDACTED	185.46.222.140	"3,909"	53
"November 5th 2015, 02:50:03.757"	"5,089"	REDACTED	82.34.33.38	"30,776"	53
"November 5th 2015, 02:50:03.758"	"49,037"	REDACTED	95.174.102.78	"17,067"	53
"November 5th 2015, 02:50:03.759"	"15,311"	REDACTED	186.103.163.42	"26,934"	53
"November 5th 2015, 02:50:03.760"	"17,974"	REDACTED	180.250.113.210	"10,712"	53
"November 5th 2015, 02:50:03.761"	"56,791"	REDACTED	176.32.158.45	"44,488"	53
"November 5th 2015, 02:50:03.762"	"49,037"	REDACTED	95.174.99.167	"3,090"	53
"November 5th 2015, 02:50:03.763"	"51,034"	REDACTED	84.244.31.30	"35,724"	53
"November 5th 2015, 02:50:03.764"	"131,178"	REDACTED	103.12.163.190	0	0
"November 5th 2015, 02:50:03.764"	"22,368"	REDACTED	181.174.60.178	"10,108"	53
"November 5th 2015, 02:50:03.765"	"263,311"	REDACTED	191.7.48.45	0	0
"November 5th 2015, 02:50:03.765"	"34,896"	REDACTED	85.15.80.253	0	0
"November 5th 2015, 02:50:03.766"	"35,125"	REDACTED	95.158.246.218	"61,726"	53
"November 5th 2015, 02:50:03.767"	"7,545"	REDACTED	220.245.41.67	"57,650"	53
"November 5th 2015, 02:50:03.767"	"17,974"	REDACTED	36.75.41.42	0	0
"November 5th 2015, 02:50:03.768"	"53,118"	REDACTED	187.110.160.224	"34,419"	53
"November 5th 2015, 02:50:03.769"	"24,881"	REDACTED	46.162.32.29	"65,032"	53
"November 5th 2015, 02:50:03.769"	"18,403"	REDACTED	118.69.223.130	"39,649"	53
"November 5th 2015, 02:50:03.770"	"17,974"	REDACTED	180.250.113.210	"30,929"	53
"November 5th 2015, 02:50:03.771"	"22,368"	REDACTED	186.183.184.42	"30,853"	53
"November 5th 2015, 02:50:03.771"	"4,788"	REDACTED	203.106.166.218	"15,357"	53
"November 5th 2015, 02:50:03.772"	"22,368"	REDACTED	201.221.151.146	0	0
"November 5th 2015, 02:50:03.773"	"24,881"	REDACTED	46.162.1.31	"50,061"	53
"November 5th 2015, 02:50:03.774"	"263,189"	REDACTED	179.43.98.231	"30,416"	53
"November 5th 2015, 02:50:03.775"	"39,229"	REDACTED	88.147.146.53	0	0
"November 5th 2015, 02:50:03.776"	"17,974"	REDACTED	36.81.182.203	"10,571"	53
"November 5th 2015, 02:50:03.776"	"35,662"	REDACTED	80.84.63.220	"9,262"	53
"November 5th 2015, 02:50:03.777"	"201,725"	REDACTED	176.97.253.33	"1,651"	53
"November 5th 2015, 02:50:03.778"	"131,178"	REDACTED	103.12.160.8	"52,585"	53
"November 5th 2015, 02:50:03.778"	"41,794"	REDACTED	128.0.24.71	"10,023"	53
"November 5th 2015, 02:50:03.779"	"201,725"	REDACTED	91.231.244.2	"63,107"	53
"November 5th 2015, 02:50:03.780"	"8,452"	REDACTED	197.44.89.14	0	0
"November 5th 2015, 02:50:03.781"	"57,388"	REDACTED	130.0.30.29	"18,734"	53
"November 5th 2015, 02:50:03.782"	"2,828"	REDACTED	216.1.201.226	0	0
"November 5th 2015, 02:50:03.782"	"44,927"	REDACTED	91.203.81.16	0	0
"November 5th 2015, 02:50:03.783"	"263,311"	REDACTED	191.7.50.105	"58,943"	53
"November 5th 2015, 02:50:03.784"	"39,613"	REDACTED	89.184.21.32	"16,085"	53
"November 5th 2015, 02:50:03.784"	"29,456"	REDACTED	82.151.97.78	0	0
"November 5th 2015, 02:50:03.785"	"263,665"	REDACTED	191.241.34.85	"28,669"	53
"November 5th 2015, 02:50:03.785"	"17,974"	REDACTED	118.97.252.226	"52,191"	53
"November 5th 2015, 02:50:03.786"	"35,239"	REDACTED	78.155.172.90	0	0
"November 5th 2015, 02:50:03.787"	"41,599"	REDACTED	84.38.178.58	"38,525"	53
"November 5th 2015, 02:50:03.787"	"31,556"	REDACTED	185.46.222.228	"16,868"	53
"November 5th 2015, 02:50:03.788"	"57,827"	REDACTED	176.108.177.8	"33,733"	53
"November 5th 2015, 02:50:03.789"	"50,129"	REDACTED	185.104.60.136	0	0
"November 5th 2015, 02:50:03.789"	"34,896"	REDACTED	85.15.66.54	"25,661"	53
"November 5th 2015, 02:50:03.790"	"17,974"	REDACTED	180.250.186.106	"8,868"	53
"November 5th 2015, 02:50:03.791"	"22,368"	REDACTED	186.183.184.218	"20,116"	53
"November 5th 2015, 02:50:03.791"	"22,368"	REDACTED	186.183.184.130	"2,556"	53
"November 5th 2015, 02:50:03.792"	"13,178"	REDACTED	145.255.37.33	"24,591"	53
"November 5th 2015, 02:50:03.793"	"23,947"	REDACTED	103.233.159.130	"46,950"	53
"November 5th 2015, 02:50:03.794"	"13,030"	REDACTED	213.144.156.142	"59,413"	53
"November 5th 2015, 02:50:03.794"	"131,178"	REDACTED	103.12.160.4	"15,314"	53
"November 5th 2015, 02:50:03.795"	"23,673"	REDACTED	124.248.177.105	"65,210"	53
"November 5th 2015, 02:50:03.796"	"41,794"	REDACTED	128.0.24.71	0	0
"November 5th 2015, 02:50:03.796"	"22,368"	REDACTED	186.183.159.122	"23,191"	53
"November 5th 2015, 02:50:03.831"	"48,149"	REDACTED	94.253.91.52	"49,246"	53
"November 5th 2015, 02:50:03.831"	"22,368"	REDACTED	186.183.184.66	"48,919"	53
"November 5th 2015, 02:50:03.832"	"8,163"	REDACTED	200.89.114.194	"54,536"	53
"November 5th 2015, 02:50:03.833"	"15,311"	REDACTED	200.113.13.228	0	0
"November 5th 2015, 02:50:03.833"	"48,524"	REDACTED	94.190.118.42	0	0
"November 5th 2015, 02:50:03.834"	"17,974"	REDACTED	180.250.32.26	"17,879"	53
"November 5th 2015, 02:50:03.835"	"2,828"	REDACTED	205.158.57.2	"7,503"	53
"November 5th 2015, 02:50:03.835"	"55,828"	REDACTED	121.200.63.140	"10,800"	53
"November 5th 2015, 02:50:03.836"	"15,311"	REDACTED	186.103.163.171	"64,263"	53
"November 5th 2015, 02:50:03.837"	"263,655"	REDACTED	177.104.122.1	0	0
"November 5th 2015, 02:50:03.837"	"8,163"	REDACTED	200.89.107.30	0	0
"November 5th 2015, 02:50:03.838"	"19,332"	REDACTED	201.168.21.93	0	0
"November 5th 2015, 02:50:03.839"	"263,925"	REDACTED	177.155.167.22	0	0
"November 5th 2015, 02:50:03.839"	"34,315"	REDACTED	151.237.225.189	"18,042"	53
"November 5th 2015, 02:50:03.840"	"4,788"	REDACTED	175.139.13.232	"11,502"	53
"November 5th 2015, 02:50:03.840"	"6,568"	REDACTED	200.87.179.138	0	0
"November 5th 2015, 02:50:03.841"	"41,599"	REDACTED	84.38.178.58	0	0
"November 5th 2015, 02:50:03.842"	"21,228"	REDACTED	192.162.237.35	0	0
"November 5th 2015, 02:50:03.842"	"48,149"	REDACTED	109.207.94.223	"48,260"	53
"November 5th 2015, 02:50:03.843"	"8,163"	REDACTED	200.89.112.118	0	0
"November 5th 2015, 02:50:03.844"	"53,158"	REDACTED	179.108.83.66	"29,678"	53
"November 5th 2015, 02:50:03.844"	"57,452"	REDACTED	91.232.14.154	0	0
"November 5th 2015, 02:50:03.845"	"44,927"	REDACTED	91.203.83.210	"20,570"	53
"November 5th 2015, 02:50:03.846"	"131,178"	REDACTED	103.12.161.1	"38,905"	53
"November 5th 2015, 02:50:03.846"	"42,184"	REDACTED	91.190.229.109	"65,511"	53
"November 5th 2015, 02:50:03.847"	"43,627"	REDACTED	46.36.70.27	0	0
"November 5th 2015, 02:50:03.848"	"34,896"	REDACTED	85.15.106.3	"58,528"	53
"November 5th 2015, 02:50:03.848"	"132,890"	REDACTED	103.27.105.209	"49,618"	53
"November 5th 2015, 02:50:03.849"	"32,107"	REDACTED	24.113.71.239	"43,048"	53
"November 5th 2015, 02:50:03.850"	"29,300"	REDACTED	84.247.140.1	"29,863"	53
"November 5th 2015, 02:50:03.850"	"31,556"	REDACTED	185.46.222.140	"21,976"	53
"November 5th 2015, 02:50:03.851"	"2,828"	REDACTED	216.4.37.126	"42,019"	53
"November 5th 2015, 02:50:03.852"	"48,096"	REDACTED	5.200.46.128	"56,359"	53
"November 5th 2015, 02:50:03.853"	"38,524"	REDACTED	119.2.43.57	"62,443"	53
"November 5th 2015, 02:50:03.854"	"201,039"	REDACTED	194.44.179.5	"11,729"	53
"November 5th 2015, 02:50:03.854"	"57,388"	REDACTED	130.0.25.249	"43,190"	53
"November 5th 2015, 02:50:03.855"	"17,974"	REDACTED	118.97.26.2	0	0
"November 5th 2015, 02:50:03.856"	"11,404"	REDACTED	162.208.42.83	"62,237"	53
"November 5th 2015, 02:50:03.856"	"52,041"	REDACTED	128.0.85.59	"42,510"	53
"November 5th 2015, 02:50:03.857"	"47,513"	REDACTED	46.150.6.34	"42,280"	53
"November 5th 2015, 02:50:03.858"	"22,368"	REDACTED	186.183.184.74	"30,187"	53
"November 5th 2015, 02:50:03.858"	"16,135"	REDACTED	176.237.144.204	0	0
"November 5th 2015, 02:50:03.859"	"131,178"	REDACTED	103.12.160.140	"23,261"	53
"November 5th 2015, 02:50:03.860"	"31,549"	REDACTED	85.15.7.7	0	0
